,season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain
5525,2014,734035,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,R Rampaul,Ravi Rampaul,2.0,0,21,1,10.5,5,3,1,0,0,False
5526,2014,734035,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MA Starc,Mitchell Starc,3.0,0,33,0,11.0,5,4,1,1,0,False
5527,2014,734035,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,YS Chahal,Yuzvendra Chahal,4.0,0,24,0,6.0,8,2,0,0,0,False
5528,2014,734035,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,S Rana,Sachin Rana,1.0,0,7,0,7.0,2,1,0,0,0,False
5529,2014,734035,RCB v CSK,RCB,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Yuvraj Singh,Yuvraj Singh,4.0,0,30,1,7.5,7,1,2,0,0,False
5530,2014,734037,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,M Morkel,Morne Morkel,4.0,1,32,1,8.0,16,6,0,2,0,False
5531,2014,734037,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,R Vinay Kumar,Vinay Kumar,4.0,0,32,1,8.0,13,5,1,1,0,False
5532,2014,734037,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,SP Narine,Sunil Narine,4.0,0,19,0,4.75,12,2,0,0,0,False
5533,2014,734037,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,UT Yadav,Umesh Yadav,3.0,0,32,0,10.66,8,5,1,1,0,False
5534,2014,734037,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,RN ten Doeschate,Ryan ten Doeschate,1.0,0,7,1,7.0,4,0,1,0,0,False
5535,2014,734037,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,Shakib Al Hasan,Shakib Al Hasan,4.0,1,25,1,6.25,13,1,2,0,0,False
5536,2014,734037,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,B Kumar,Bhuvneshwar Kumar,2.2,0,22,0,9.42,7,3,1,1,0,False
5537,2014,734037,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,DW Steyn,Dale Steyn,4.0,0,43,0,10.75,11,6,2,1,0,False
5538,2014,734037,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,JO Holder,Jason Holder,3.0,0,35,1,11.66,6,2,2,0,2,False
5539,2014,734037,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,KV Sharma,Karn Sharma,4.0,0,38,4,9.5,10,1,4,0,0,False
5540,2014,734037,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,2,Parvez Rasool,Parvez Rasool,1.0,0,22,0,22.0,0,2,2,0,0,False
5541,2014,734039,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,P Awana,Parvinder Awana,3.0,1,15,2,5.0,12,3,0,0,0,False
5542,2014,734039,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,AR Patel,Axar Patel,4.0,0,28,2,7.0,12,5,0,0,0,False
5543,2014,734039,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,MG Johnson,Mitchell Johnson,3.1,0,27,2,8.52,9,5,0,0,0,False
5544,2014,734039,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,Karanveer Singh,Karanveer Singh,4.0,0,22,2,5.5,8,1,0,0,0,False
5545,2014,734039,KXIP v DC,KXIP,DC,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,R Dhawan,Rishi Dhawan,4.0,0,22,1,5.5,11,1,0,2,0,False
5546,2014,734039,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,Mohammed Shami,Mohammed Shami,3.0,0,26,1,8.66,9,3,1,2,0,False
5547,2014,734039,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,JD Unadkat,Jaydev Unadkat,2.0,0,3,1,1.5,10,0,0,0,0,False
5548,2014,734039,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,JDS Neesham,James Neesham,1.0,0,14,0,14.0,3,2,1,0,0,False
5549,2014,734039,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,JP Duminy,Jean-Paul Duminy,2.0,0,15,0,7.5,5,1,0,1,0,False
5550,2014,734039,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,Imran Tahir,Imran Tahir,3.5,0,32,1,8.34,8,3,1,2,0,False
5551,2014,734039,KXIP v DC,KXIP,DC,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,S Nadeem,Shahbaz Nadeem,2.0,0,24,0,12.0,2,1,1,1,0,False
5552,2014,734041,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,CJ Anderson,Corey Anderson,2.0,0,14,0,7.0,7,3,0,0,0,False
5553,2014,734041,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,JJ Bumrah,Jasprit Bumrah,4.0,1,30,1,7.5,11,3,1,1,0,False
5554,2014,734041,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,PP Ojha,Pragyan Ojha,4.0,0,31,0,7.75,10,2,2,1,0,False
5555,2014,734041,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,Harbhajan Singh,Harbhajan Singh,4.0,0,43,1,10.75,7,3,3,0,0,False
5556,2014,734041,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,S Gopal,Shreyas Gopal,3.0,0,36,1,12.0,3,3,2,0,0,False
5557,2014,734041,MI v RR,MI,RR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,KA Pollard,Kieron Pollard,3.0,0,33,1,11.0,4,3,1,1,0,False
5558,2014,734041,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,2,JP Faulkner,James Faulkner,3.4,0,54,0,14.72,5,5,4,1,0,False
5559,2014,734041,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,2,DS Kulkarni,Dhawal Kulkarni,3.0,0,42,2,14.0,7,2,4,2,0,False
5560,2014,734041,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,2,SR Watson,Shane Watson,2.0,0,33,0,16.5,2,6,1,0,0,True
5561,2014,734041,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,2,KK Cooper,Kevon Cooper,4.0,0,38,2,9.5,9,3,2,0,0,False
5562,2014,734041,MI v RR,MI,RR,RR,"Wankhede Stadium, Mumbai",Mumbai,India,2,PV Tambe,Pravin Tambe,2.0,0,25,0,12.5,2,3,1,1,0,False
5563,2014,734043,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Kolkata,India,1,P Awana,Parvinder Awana,4.0,0,33,0,8.25,10,6,0,0,0,False
5564,2014,734043,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Kolkata,India,1,MG Johnson,Mitchell Johnson,4.0,0,31,2,7.75,10,3,1,2,0,False
5565,2014,734043,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Kolkata,India,1,AR Patel,Axar Patel,4.0,1,11,2,2.75,16,1,0,0,0,False
5566,2014,734043,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Kolkata,India,1,R Dhawan,Rishi Dhawan,4.0,0,44,0,11.0,6,3,3,0,0,False
5567,2014,734043,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Kolkata,India,1,Karanveer Singh,Karanveer Singh,4.0,0,40,3,10.0,7,4,2,1,0,False
5568,2014,734043,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,M Morkel,Morne Morkel,4.0,0,23,2,5.75,15,0,2,1,0,False
5569,2014,734043,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,UT Yadav,Umesh Yadav,4.0,0,13,3,3.25,16,1,0,1,0,False
5570,2014,734043,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4.0,0,30,0,7.5,9,3,1,0,0,False
5571,2014,734043,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Shakib Al Hasan,Shakib Al Hasan,4.0,0,43,1,10.75,7,0,5,0,0,False
5572,2014,734043,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,PP Chawla,Piyush Chawla,4.0,0,23,1,5.75,8,0,1,0,0,False
5573,2014,734045,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,1,A Nehra,Ashish Nehra,4.0,0,34,2,8.5,9,3,2,0,0,False
5574,2014,734045,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,1,IC Pandey,Ishwar Pandey,3.0,0,25,0,8.33,8,5,0,0,0,False
5575,2014,734045,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,1,MM Sharma,Mohit Sharma,4.0,0,42,3,10.5,7,5,2,0,0,False
5576,2014,734045,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,1,R Ashwin,Ravichandran Ashwin,4.0,0,26,1,6.5,12,0,2,0,0,False
5577,2014,734045,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,1,RA Jadeja,Ravindra Jadeja,4.0,0,31,2,7.75,6,0,2,0,0,False
5578,2014,734045,MI v CSK,MI,CSK,CSK,"Brabourne Stadium, Mumbai",Mumbai,India,1,SK Raina,Suresh Raina,1.0,0,13,0,13.0,1,1,1,0,0,False
5579,2014,734045,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,P Kumar,Praveen Kumar,4.0,0,27,0,6.75,8,1,1,0,0,False
5580,2014,734045,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,CJ Anderson,Corey Anderson,3.0,0,35,0,11.66,5,5,1,1,0,False
5581,2014,734045,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,JJ Bumrah,Jasprit Bumrah,3.4,0,40,0,10.9,8,8,0,1,0,False
5582,2014,734045,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,Harbhajan Singh,Harbhajan Singh,4.0,0,27,2,6.75,10,0,2,2,0,False
5583,2014,734045,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,PP Ojha,Pragyan Ojha,3.0,0,34,1,11.33,6,0,4,0,0,False
5584,2014,734045,MI v CSK,MI,CSK,MI,"Brabourne Stadium, Mumbai",Mumbai,India,2,KA Pollard,Kieron Pollard,1.0,0,10,0,10.0,1,1,0,1,1,False
5585,2014,734047,CSK v KXIP,CSK,KXIP,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,A Nehra,Ashish Nehra,4.0,0,51,2,12.75,7,7,2,2,0,False
5586,2014,734047,CSK v KXIP,CSK,KXIP,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,IC Pandey,Ishwar Pandey,4.0,0,35,1,8.75,11,3,2,0,1,False
5587,2014,734047,CSK v KXIP,CSK,KXIP,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,MM Sharma,Mohit Sharma,4.0,0,46,1,11.5,6,3,3,1,0,False
5588,2014,734047,CSK v KXIP,CSK,KXIP,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Ashwin,Ravichandran Ashwin,4.0,0,44,1,11.0,6,2,3,4,0,False
5589,2014,734047,CSK v KXIP,CSK,KXIP,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,RA Jadeja,Ravindra Jadeja,4.0,0,48,0,12.0,5,4,3,1,0,False
5590,2014,734047,CSK v KXIP,CSK,KXIP,KXIP,"Wankhede Stadium, Mumbai",Mumbai,India,2,MG Johnson,Mitchell Johnson,4.0,0,44,1,11.0,8,2,3,3,1,False
5591,2014,734047,CSK v KXIP,CSK,KXIP,KXIP,"Wankhede Stadium, Mumbai",Mumbai,India,2,Sandeep Sharma,Sandeep Sharma,3.0,0,32,1,10.66,6,3,2,1,0,False
5592,2014,734047,CSK v KXIP,CSK,KXIP,KXIP,"Wankhede Stadium, Mumbai",Mumbai,India,2,P Awana,Parvinder Awana,4.0,0,59,2,14.75,9,9,3,0,1,False
5593,2014,734047,CSK v KXIP,CSK,KXIP,KXIP,"Wankhede Stadium, Mumbai",Mumbai,India,2,Karanveer Singh,Karanveer Singh,4.0,0,32,0,8.0,6,2,1,1,0,False
5594,2014,734047,CSK v KXIP,CSK,KXIP,KXIP,"Wankhede Stadium, Mumbai",Mumbai,India,2,GJ Maxwell,Glenn Maxwell,1.0,0,4,0,4.0,3,0,0,0,0,False
5595,2014,734047,CSK v KXIP,CSK,KXIP,KXIP,"Wankhede Stadium, Mumbai",Mumbai,India,2,AR Patel,Axar Patel,4.0,0,23,1,5.75,10,1,1,1,0,False
5596,2014,734049,KXIP v KKR,KXIP,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,M Morkel,Morne Morkel,4.0,0,40,0,10.0,9,3,2,0,0,False
5597,2014,734049,KXIP v KKR,KXIP,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,UT Yadav,Umesh Yadav,4.0,0,39,1,9.75,10,5,1,1,0,False
5598,2014,734049,KXIP v KKR,KXIP,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,SP Narine,Sunil Narine,4.0,0,46,1,11.5,10,5,3,0,1,False
5599,2014,734049,KXIP v KKR,KXIP,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Shakib Al Hasan,Shakib Al Hasan,4.0,0,26,0,6.5,8,1,1,0,0,False
5600,2014,734049,KXIP v KKR,KXIP,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,PP Chawla,Piyush Chawla,4.0,0,44,2,11.0,7,3,3,0,0,False
5601,2014,734049,KXIP v KKR,KXIP,KKR,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MG Johnson,Mitchell Johnson,4.0,0,41,2,10.25,8,5,1,2,0,False
5602,2014,734049,KXIP v KKR,KXIP,KKR,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,L Balaji,Lakshmipathy Balaji,4.0,0,41,0,10.25,6,3,2,0,0,False
5603,2014,734049,KXIP v KKR,KXIP,KKR,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,P Awana,Parvinder Awana,3.3,0,43,0,12.28,3,3,2,0,0,False
5604,2014,734049,KXIP v KKR,KXIP,KKR,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Karanveer Singh,Karanveer Singh,4.0,0,54,4,13.5,9,2,6,3,0,False
5605,2014,734049,KXIP v KKR,KXIP,KKR,KXIP,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,AR Patel,Axar Patel,4.0,0,21,0,5.25,10,2,0,1,0,False
5606,2013,597998,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,B Lee,Brett Lee,4.0,0,40,2,10.0,10,6,1,1,0,False
5607,2013,597998,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,JH Kallis,Jacques Kallis,3.0,0,23,0,7.66,10,4,0,2,0,False
5608,2013,597998,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,L Balaji,Lakshmipathy Balaji,4.0,0,20,1,5.0,10,2,0,0,0,False
5609,2013,597998,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,SP Narine,Sunil Narine,4.0,0,13,4,3.25,14,0,0,0,0,False
5610,2013,597998,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,R Bhatia,Rajat Bhatia,4.0,0,23,2,5.75,8,2,0,1,0,False
5611,2013,597998,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,LR Shukla,Laxmi Shukla,1.0,0,8,0,8.0,2,1,0,0,0,False
5612,2013,597998,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,IK Pathan,Irfan Pathan,2.0,1,15,0,7.5,8,2,1,0,0,False
5613,2013,597998,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,A Nehra,Ashish Nehra,3.0,0,20,1,6.66,10,4,0,0,0,False
5614,2013,597998,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,UT Yadav,Umesh Yadav,3.0,0,23,0,7.66,7,3,0,2,0,False
5615,2013,597998,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,S Nadeem,Shahbaz Nadeem,4.0,0,22,2,5.5,9,2,0,0,0,False
5616,2013,597998,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,J Botha,Johan Botha,3.4,0,22,1,6.0,8,2,0,0,0,False
5617,2013,597998,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,AD Russell,Andre Russell,3.0,0,24,0,8.0,5,1,1,1,0,False
5618,2013,597999,RCB v MI,RCB,MI,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,MG Johnson,Mitchell Johnson,3.0,0,15,1,5.0,11,2,0,2,0,False
5619,2013,597999,RCB v MI,RCB,MI,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,MM Patel,Munaf Patel,4.0,0,40,0,10.0,11,4,3,0,0,False
5620,2013,597999,RCB v MI,RCB,MI,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,JJ Bumrah,Jasprit Bumrah,4.0,0,32,3,8.0,12,5,1,0,0,False
5621,2013,597999,RCB v MI,RCB,MI,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,JDP Oram,Jacob Oram,4.0,0,22,0,5.5,14,3,0,2,0,False
5622,2013,597999,RCB v MI,RCB,MI,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Harbhajan Singh,Harbhajan Singh,4.0,0,21,1,5.25,15,2,1,1,0,False
5623,2013,597999,RCB v MI,RCB,MI,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,KA Pollard,Kieron Pollard,1.0,0,15,0,15.0,2,2,1,0,0,False
5624,2013,597999,RCB v MI,RCB,MI,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,JD Unadkat,Jaydev Unadkat,4.0,0,26,0,6.5,8,3,0,0,0,False
5625,2013,597999,RCB v MI,RCB,MI,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,DT Christian,Daniel Christian,4.0,0,42,0,10.5,9,1,4,0,1,False
5626,2013,597999,RCB v MI,RCB,MI,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,R Vinay Kumar,Vinay Kumar,4.0,0,27,3,6.75,9,3,0,0,0,False
5627,2013,597999,RCB v MI,RCB,MI,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,M Muralitharan,Muttiah Muralitharan,4.0,0,30,0,7.5,9,3,1,0,0,False
5628,2013,597999,RCB v MI,RCB,MI,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,M Kartik,Murali Kartik,4.0,0,24,1,6.0,9,1,0,1,0,False
5629,2013,598000,SRH v PWI,SRH,PWI,PWI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,MN Samuels,Marlon Samuels,4.0,0,34,1,8.5,8,3,1,1,0,False
5630,2013,598000,SRH v PWI,SRH,PWI,PWI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,B Kumar,Bhuvneshwar Kumar,4.0,0,17,1,4.25,12,1,0,0,0,False
5631,2013,598000,SRH v PWI,SRH,PWI,PWI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,AB Dinda,Ashok Dinda,4.0,0,29,2,7.25,10,4,0,1,0,False
5632,2013,598000,SRH v PWI,SRH,PWI,PWI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,AD Mathews,Angelo Mathews,2.0,0,16,0,8.0,2,2,0,0,0,True
5633,2013,598000,SRH v PWI,SRH,PWI,PWI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,R Sharma,Rahul Sharma,4.0,0,21,1,5.25,9,2,0,0,0,False
5634,2013,598000,SRH v PWI,SRH,PWI,PWI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Yuvraj Singh,Yuvraj Singh,2.0,0,8,1,4.0,6,0,0,0,0,False
5635,2013,598000,SRH v PWI,SRH,PWI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,DW Steyn,Dale Steyn,3.5,0,11,3,2.86,14,0,0,0,0,False
5636,2013,598000,SRH v PWI,SRH,PWI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,I Sharma,Ishant Sharma,4.0,0,22,0,5.5,13,0,1,1,0,False
5637,2013,598000,SRH v PWI,SRH,PWI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,NLTC Perera,Thisara Perera,4.0,0,29,2,7.25,11,4,0,1,0,False
5638,2013,598000,SRH v PWI,SRH,PWI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,A Mishra,Amit Mishra,4.0,0,19,3,4.75,10,1,0,0,0,False
5639,2013,598000,SRH v PWI,SRH,PWI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,CL White,Cameron White,1.0,0,2,0,2.0,4,0,0,0,0,False
5640,2013,598000,SRH v PWI,SRH,PWI,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,A Ashish Reddy,Ashish Reddy,2.0,0,21,1,10.5,2,1,1,0,0,False
5641,2013,598001,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,IK Pathan,Irfan Pathan,4.0,0,31,0,7.75,8,3,1,0,0,False
5642,2013,598001,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,A Nehra,Ashish Nehra,4.0,0,35,2,8.75,10,3,1,1,0,False
5643,2013,598001,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,UT Yadav,Umesh Yadav,4.0,0,24,4,6.0,11,3,0,0,0,False
5644,2013,598001,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,AD Russell,Andre Russell,3.0,0,31,0,10.33,4,3,1,1,0,False
5645,2013,598001,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,S Nadeem,Shahbaz Nadeem,4.0,0,22,1,5.5,7,1,0,0,0,False
5646,2013,598001,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,J Botha,Johan Botha,1.0,0,19,0,19.0,0,1,2,0,0,False
5647,2013,598001,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,S Badree,Samuel Badree,4.0,0,34,0,8.5,8,3,1,1,0,False
5648,2013,598001,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,S Sreesanth,Sreesanth,4.0,0,18,1,4.5,15,3,0,0,0,False
5649,2013,598001,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,SK Trivedi,Siddharth Trivedi,4.0,0,35,0,8.75,4,2,1,0,0,False
5650,2013,598001,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,KK Cooper,Kevon Cooper,4.0,0,30,3,7.5,8,2,0,2,0,False
5651,2013,598001,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,R Shukla,Rahul Shukla,3.0,0,27,1,9.0,5,3,0,3,0,False
5652,2013,598001,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,STR Binny,Stuart Binny,1.0,0,11,0,11.0,1,0,1,0,0,False
5653,2013,598002,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DP Nannes,Dirk Nannes,4.0,0,18,1,4.5,9,0,0,0,0,False
5654,2013,598002,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,AS Rajpoot,Ankit Rajpoot,3.0,0,25,1,8.33,8,3,1,1,0,False
5655,2013,598002,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DJ Bravo,Dwayne Bravo,4.0,0,44,2,11.0,10,4,3,2,0,False
5656,2013,598002,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,B Laughlin,Ben Laughlin,3.0,0,25,1,8.33,5,3,0,3,0,False
5657,2013,598002,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,RA Jadeja,Ravindra Jadeja,2.0,0,12,0,6.0,6,0,1,0,0,False
5658,2013,598002,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,R Ashwin,Ravichandran Ashwin,4.0,0,21,1,5.25,14,0,2,0,0,False
5659,2013,598002,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,MG Johnson,Mitchell Johnson,4.0,0,22,1,5.5,15,1,1,2,0,False
5660,2013,598002,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,MM Patel,Munaf Patel,4.0,0,29,3,7.25,12,3,0,1,0,False
5661,2013,598002,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Harbhajan Singh,Harbhajan Singh,4.0,0,31,2,7.75,10,2,2,0,0,False
